,0
39000,True
39001,True
39002,True
39003,True
39004,True
39005,True
39006,True
39007,True
39008,True
39009,True
39010,True
39011,True
39012,True
39013,True
39014,True
39015,True
39016,True
39017,True
39018,True
39019,True
39020,True
39021,True
39022,True
39023,True
39024,True
39025,True
39026,True
39027,True
39028,True
39029,True
39030,True
39031,True
39032,True
39033,True
39034,True
39035,True
39036,True
39037,True
39038,True
39039,True
39040,True
39041,True
39042,True
39043,True
39044,True
39045,True
39046,True
39047,True
39048,True
39049,True
39050,True
39051,True
39052,True
39053,True
39054,True
39055,True
39056,True
39057,True
39058,True
39059,True
39060,True
39061,True
39062,True
39063,True
39064,True
39065,True
39066,True
39067,True
39068,True
39069,True
39070,True
39071,True
39072,True
39073,True
39074,True
39075,True
39076,True
39077,True
39078,True
39079,True
39080,True
39081,True
39082,True
39083,True
39084,True
39085,True
39086,True
39087,True
39088,True
39089,True
39090,True
39091,True
39092,True
39093,True
39094,True
39095,True
39096,True
39097,True
39098,True
39099,True
39100,True
39101,True
39102,True
39103,True
39104,True
39105,True
39106,True
39107,True
39108,True
39109,True
39110,True
39111,True
39112,True
39113,True
39114,True
39115,True
39116,True
39117,True
39118,True
39119,True
39120,True
39121,True
39122,True
39123,True
39124,True
39125,True
39126,True
39127,True
39128,True
39129,True
39130,True
39131,True
39132,True
39133,True
39134,True
39135,True
39136,True
39137,True
39138,True
39139,True
39140,True
39141,True
39142,True
39143,True
39144,True
39145,True
39146,True
39147,True
39148,True
39149,True
39150,True
39151,True
39152,True
39153,True
39154,True
39155,True
39156,True
39157,True
39158,True
39159,True
39160,True
39161,True
39162,True
39163,True
39164,True
39165,True
39166,True
39167,True
39168,True
39169,True
39170,True
39171,True
39172,True
39173,True
39174,True
39175,True
39176,True
39177,True
39178,True
39179,True
39180,True
39181,True
39182,True
39183,True
39184,True
39185,True
39186,True
39187,True
39188,True
39189,True
39190,True
39191,True
39192,True
39193,True
39194,True
39195,True
39196,True
39197,True
39198,True
39199,True
39200,True
39201,True
39202,True
39203,True
39204,True
39205,True
39206,True
39207,True
39208,True
39209,True
39210,True
39211,True
39212,True
39213,True
39214,True
39215,True
39216,True
39217,True
39218,True
39219,True
39220,True
39221,True
39222,True
39223,True
39224,True
39225,True
39226,True
39227,True
39228,True
39229,True
39230,True
39231,True
39232,True
39233,True
39234,True
39235,True
39236,True
39237,True
39238,True
39239,True
39240,True
39241,True
39242,True
39243,True
39244,True
39245,True
39246,True
39247,True
39248,True
39249,True
39250,True
39251,True
39252,True
39253,True
39254,True
39255,True
39256,True
39257,True
39258,True
39259,True
39260,True
39261,True
39262,True
39263,True
39264,True
39265,True
39266,True
39267,True
39268,True
39269,True
39270,True
39271,True
39272,True
39273,True
39274,True
39275,True
39276,True
39277,True
39278,True
39279,True
39280,True
39281,True
39282,True
39283,True
39284,True
39285,True
39286,True
39287,True
39288,True
39289,True
39290,True
39291,True
39292,True
39293,True
39294,True
39295,True
39296,True
39297,True
39298,True
39299,True
39300,True
39301,True
39302,True
39303,True
39304,True
39305,True
39306,True
39307,True
39308,True
39309,True
39310,True
39311,True
39312,True
39313,True
39314,True
39315,True
39316,True
39317,True
39318,True
39319,True
39320,True
39321,True
39322,True
39323,True
39324,True
39325,True
39326,True
39327,True
39328,True
39329,True
39330,True
39331,True
39332,True
39333,True
39334,True
39335,True
39336,True
39337,True
39338,True
39339,True
39340,True
39341,True
39342,True
39343,True
39344,True
39345,True
39346,True
39347,True
39348,True
39349,True
39350,True
39351,True
39352,True
39353,True
39354,True
39355,True
39356,True
39357,True
39358,True
39359,True
39360,True
39361,True
39362,True
39363,True
39364,True
39365,True
39366,True
39367,True
39368,True
39369,True
39370,True
39371,True
39372,True
39373,True
39374,True
39375,True
39376,True
39377,True
39378,True
39379,True
39380,True
39381,True
39382,True
39383,True
39384,True
39385,True
39386,True
39387,True
39388,True
39389,True
39390,True
39391,True
39392,True
39393,True
39394,True
39395,True
39396,True
39397,True
39398,True
39399,True
39400,True
39401,True
39402,True
39403,True
39404,True
39405,True
39406,True
39407,True
39408,True
39409,True
39410,True
39411,True
39412,True
39413,True
39414,True
39415,True
39416,True
39417,True
39418,True
39419,True
39420,True
39421,True
39422,True
39423,True
39424,True
39425,True
39426,True
39427,True
39428,True
39429,True
39430,True
39431,True
39432,True
39433,True
39434,True
39435,True
39436,True
39437,True
39438,True
39439,True
39440,True
39441,True
39442,True
39443,True
39444,True
39445,True
39446,True
39447,True
39448,True
39449,True
39450,True
39451,True
39452,True
39453,True
39454,True
39455,True
39456,True
39457,True
39458,True
39459,True
39460,True
39461,True
39462,True
39463,True
39464,True
39465,True
39466,True
39467,True
39468,True
39469,True
39470,True
39471,True
39472,True
39473,True
39474,True
39475,True
39476,True
39477,True
39478,True
39479,True
39480,True
39481,True
39482,True
39483,True
39484,True
39485,True
39486,True
39487,True
39488,True
39489,True
39490,True
39491,True
39492,True
39493,True
39494,True
39495,True
39496,True
39497,True
39498,True
39499,True
39500,True
39501,True
39502,True
39503,True
39504,True
39505,True
39506,True
39507,True
39508,True
39509,True
39510,True
39511,True
39512,True
39513,True
39514,True
39515,True
39516,True
39517,True
39518,True
39519,True
39520,True
39521,True
39522,True
39523,True
39524,True
39525,True
39526,True
39527,True
39528,True
39529,True
39530,True
39531,True
39532,True
39533,True
39534,True
39535,True
39536,True
39537,True
39538,True
39539,True
39540,True
39541,True
39542,True
39543,True
39544,True
39545,True
39546,True
39547,True
39548,True
39549,True
39550,True
39551,True
39552,True
39553,True
39554,True
39555,True
39556,True
39557,True
39558,True
39559,True
39560,True
39561,True
39562,True
39563,True
39564,True
39565,True
39566,True
39567,True
39568,True
39569,True
39570,True
39571,True
39572,True
39573,True
39574,True
39575,True
39576,True
39577,True
39578,True
39579,True
39580,True
39581,True
39582,True
39583,True
39584,True
39585,True
39586,True
39587,True
39588,True
39589,True
39590,True
39591,True
39592,True
39593,True
39594,True
39595,True
39596,True
39597,True
39598,True
39599,True
39600,True
39601,True
39602,True
39603,True
39604,True
39605,True
39606,True
39607,True
39608,True
39609,True
39610,True
39611,True
39612,True
39613,True
39614,True
39615,True
39616,True
39617,True
39618,True
39619,True
39620,True
39621,True
39622,True
39623,True
39624,True
39625,True
39626,True
39627,True
39628,True
39629,True
39630,True
39631,True
39632,True
39633,True
39634,True
39635,True
39636,True
39637,True
39638,True
39639,True
39640,True
39641,True
39642,True
39643,True
39644,True
39645,True
39646,True
39647,True
39648,True
39649,True
39650,True
39651,True
39652,True
39653,True
39654,True
39655,True
39656,True
39657,True
39658,True
39659,True
39660,True
39661,True
39662,True
39663,True
39664,True
39665,True
39666,True
39667,True
39668,True
39669,True
39670,True
39671,True
39672,True
39673,True
39674,True
39675,True
39676,True
39677,True
39678,True
39679,True
39680,True
39681,True
39682,True
39683,True
39684,True
39685,True
39686,True
39687,True
39688,True
39689,True
39690,True
39691,True
39692,True
39693,True
39694,True
39695,True
39696,True
39697,True
39698,True
39699,True
39700,True
39701,True
39702,True
39703,True
39704,True
39705,True
39706,True
39707,True
39708,True
39709,True
39710,True
39711,True
39712,True
39713,True
39714,True
39715,True
39716,True
39717,True
39718,True
39719,True
39720,True
39721,True
39722,True
39723,True
39724,True
39725,True
39726,True
39727,True
39728,True
39729,True
39730,True
39731,True
39732,True
39733,True
39734,True
39735,True
39736,True
39737,True
39738,True
39739,True
39740,True
39741,True
39742,True
39743,True
39744,True
39745,True
39746,True
39747,True
39748,True
39749,True
39750,True
39751,True
39752,True
39753,True
39754,True
39755,True
39756,True
39757,True
39758,True
39759,True
39760,True
39761,True
39762,True
39763,True
39764,True
39765,True
39766,True
39767,True
39768,True
39769,True
39770,True
39771,True
39772,True
39773,True
39774,True
39775,True
39776,True
39777,True
39778,True
39779,True
39780,True
39781,True
39782,True
39783,True
39784,True
39785,True
39786,True
39787,True
39788,True
39789,True
39790,True
39791,True
39792,True
39793,True
39794,True
39795,True
39796,True
39797,True
39798,True
39799,True
39800,True
39801,True
39802,True
39803,True
39804,True
39805,True
39806,True
39807,True
39808,True
39809,True
39810,True
39811,True
39812,True
39813,True
39814,True
39815,True
39816,True
39817,True
39818,True
39819,True
39820,True
39821,True
39822,True
39823,True
39824,True
39825,True
39826,True
39827,True
39828,True
39829,True
39830,True
39831,True
39832,True
39833,True
39834,True
39835,True
39836,True
39837,True
39838,True
39839,True
39840,True
39841,True
39842,True
39843,True
39844,True
39845,True
39846,True
39847,True
39848,True
39849,True
39850,True
39851,True
39852,True
39853,True
39854,True
39855,True
39856,True
39857,True
39858,True
39859,True
39860,True
39861,True
39862,True
39863,True
39864,True
39865,True
39866,True
39867,True
39868,True
39869,True
39870,True
39871,True
39872,True
39873,True
39874,True
39875,True
39876,True
39877,True
39878,True
39879,True
39880,True
39881,True
39882,True
39883,True
39884,True
39885,True
39886,True
39887,True
39888,True
39889,True
39890,True
39891,True
39892,True
39893,True
39894,True
39895,True
39896,True
39897,True
39898,True
39899,True
39900,True
39901,True
39902,True
39903,True
39904,True
39905,True
39906,True
39907,True
39908,True
39909,True
39910,True
39911,True
39912,True
39913,True
39914,True
39915,True
39916,True
39917,True
39918,True
39919,True
39920,True
39921,True
39922,True
39923,True
39924,True
39925,True
39926,True
39927,True
39928,True
39929,True
39930,True
39931,True
39932,True
39933,True
39934,True
39935,True
39936,True
39937,True
39938,True
39939,True
39940,True
39941,True
39942,True
39943,True
39944,True
39945,True
39946,True
39947,True
39948,True
39949,True
39950,True
39951,True
39952,True
39953,True
39954,True
39955,True
39956,True
39957,True
39958,True
39959,True
39960,True
39961,True
39962,True
39963,True
39964,True
39965,True
39966,True
39967,True
39968,True
39969,True
39970,True
39971,True
39972,True
39973,True
39974,True
39975,True
39976,True
39977,True
39978,True
39979,True
39980,True
39981,True
39982,True
39983,True
39984,True
39985,True
39986,True
39987,True
39988,True
39989,True
39990,True
39991,True
39992,True
39993,True
39994,True
39995,True
39996,True
39997,True
39998,True
39999,True
40000,True
40001,True
40002,True
40003,True
40004,True
40005,True
40006,True
40007,True
40008,True
40009,True
40010,True
40011,True
40012,True
40013,True
40014,True
40015,True
40016,True
40017,True
40018,True
40019,True
40020,True
40021,True
40022,True
40023,True
40024,True
40025,True
40026,True
40027,True
40028,True
40029,True
40030,True
40031,True
40032,True
40033,True
40034,True
40035,True
40036,True
40037,True
40038,True
40039,True
40040,True
40041,True
40042,True
40043,True
40044,True
40045,True
40046,True
40047,True
40048,True
40049,True
40050,True
40051,True
40052,True
40053,True
40054,True
40055,True
40056,True
40057,True
40058,True
40059,True
40060,True
40061,True
40062,True
40063,True
40064,True
40065,True
40066,True
40067,True
40068,True
40069,True
40070,True
40071,True
40072,True
40073,True
40074,True
40075,True
40076,True
40077,True
40078,True
40079,True
40080,True
40081,True
40082,True
40083,True
40084,True
40085,True
40086,True
40087,True
40088,True
40089,True
40090,True
40091,True
40092,True
40093,True
40094,True
40095,True
40096,True
40097,True
40098,True
40099,True
40100,True
40101,True
40102,True
40103,True
40104,True
40105,True
40106,True
40107,True
40108,True
40109,True
40110,True
40111,True
40112,True
40113,True
40114,True
40115,True
40116,True
40117,True
40118,True
40119,True
40120,True
40121,True
40122,True
40123,True
40124,True
40125,True
40126,False
40127,True
40128,True
40129,True
40130,True
40131,True
40132,True
40133,True
40134,True
40135,True
40136,True
40137,True
40138,True
40139,True
40140,True
40141,True
40142,True
40143,True
40144,True
40145,True
40146,True
40147,True
40148,True
40149,True
40150,True
40151,True
40152,True
40153,True
40154,True
40155,True
40156,True
40157,True
40158,True
40159,True
40160,True
40161,True
40162,True
40163,True
40164,True
40165,True
40166,True
40167,True
40168,True
40169,True
40170,True
40171,True
40172,True
40173,True
40174,True
40175,True
40176,True
40177,True
40178,True
40179,True
40180,True
40181,True
40182,True
40183,True
40184,True
40185,True
40186,True
40187,True
40188,True
40189,True
40190,True
40191,True
40192,True
40193,True
40194,True
40195,True
40196,True
40197,True
40198,True
40199,True
40200,True
40201,True
40202,True
40203,True
40204,True
40205,True
40206,True
40207,True
40208,True
40209,True
40210,True
40211,True
40212,True
40213,True
40214,True
40215,True
40216,True
40217,True
40218,True
40219,True
40220,True
40221,True
40222,True
40223,True
40224,True
40225,True
40226,True
40227,True
40228,True
40229,True
40230,True
40231,True
40232,True
40233,True
40234,True
40235,True
40236,True
40237,True
40238,True
40239,True
40240,True
40241,True
40242,True
40243,True
40244,True
40245,True
40246,True
40247,True
40248,True
40249,True
40250,True
40251,True
40252,True
40253,True
40254,True
40255,True
40256,True
40257,True
40258,True
40259,True
40260,True
40261,True
40262,True
40263,True
40264,True
40265,True
40266,True
40267,True
40268,True
40269,True
40270,True
40271,True
40272,True
40273,True
40274,True
40275,True
40276,True
40277,True
40278,True
40279,True
40280,True
40281,True
40282,True
40283,True
40284,True
40285,True
40286,True
40287,True
40288,True
40289,True
40290,True
40291,True
40292,True
40293,True
40294,True
40295,True
40296,True
40297,True
40298,True
40299,True
40300,True
40301,True
40302,True
40303,True
40304,True
40305,True
40306,True
40307,True
40308,True
40309,True
40310,True
40311,True
40312,True
40313,True
40314,True
40315,True
40316,True
40317,True
40318,True
40319,True
40320,True
40321,True
40322,True
40323,True
40324,True
40325,True
40326,True
40327,True
40328,True
40329,True
40330,True
40331,True
40332,True
40333,True
40334,True
40335,True
40336,True
40337,True
40338,True
40339,True
40340,True
40341,True
40342,True
40343,True
40344,True
40345,True
40346,True
40347,True
40348,True
40349,True
40350,True
40351,True
40352,True
40353,True
40354,True
40355,True
40356,True
40357,True
40358,True
40359,True
40360,True
40361,True
40362,True
40363,True
40364,True
40365,True
40366,True
40367,True
40368,True
40369,True
40370,True
40371,True
40372,True
40373,True
40374,True
40375,True
40376,True
40377,True
40378,True
40379,True
40380,True
40381,True
40382,True
40383,True
40384,True
40385,True
40386,True
40387,True
40388,True
40389,True
40390,True
40391,True
40392,True
40393,True
40394,True
40395,True
40396,True
40397,True
40398,True
40399,True
40400,True
40401,True
40402,True
40403,True
40404,True
40405,True
40406,True
40407,True
40408,True
40409,True
40410,True
40411,True
40412,True
40413,True
40414,True
40415,True
40416,True
40417,True
40418,True
40419,True
40420,True
40421,True
40422,True
40423,True
40424,True
40425,True
40426,True
40427,True
40428,True
40429,True
40430,True
40431,True
40432,True
40433,True
40434,True
40435,True
40436,True
40437,True
40438,True
40439,True
40440,True
40441,True
40442,True
40443,True
40444,True
40445,True
40446,True
40447,True
40448,True
40449,True
40450,True
40451,True
40452,True
40453,True
40454,True
40455,True
40456,True
40457,True
40458,True
40459,True
40460,True
40461,True
40462,True
40463,True
40464,True
40465,True
40466,True
40467,True
40468,True
40469,True
40470,True
40471,True
40472,True
40473,True
40474,True
40475,True
40476,True
40477,True
40478,True
40479,True
40480,True
40481,True
40482,True
40483,True
40484,True
40485,True
40486,True
40487,True
40488,True
40489,True
40490,True
40491,True
40492,True
40493,True
40494,True
40495,True
40496,True
40497,True
40498,True
40499,True
40500,True
40501,True
40502,True
40503,True
40504,True
40505,True
40506,True
40507,True
40508,True
40509,True
40510,True
40511,True
40512,True
40513,True
40514,True
40515,True
40516,True
40517,True
40518,True
40519,True
40520,True
40521,True
40522,True
40523,True
40524,True
40525,True
40526,True
40527,True
40528,True
40529,True
40530,True
40531,True
40532,True
40533,True
40534,True
40535,True
40536,True
40537,True
40538,True
40539,True
40540,True
40541,True
40542,True
40543,True
40544,True
40545,True
40546,True
40547,True
40548,True
40549,True
40550,True
40551,True
40552,True
40553,True
40554,True
40555,True
40556,True
40557,True
40558,True
40559,True
40560,True
40561,True
40562,True
40563,True
40564,True
40565,True
40566,True
40567,True
40568,True
40569,True
40570,True
40571,True
40572,True
40573,True
40574,True
40575,True
40576,True
40577,True
40578,True
40579,True
40580,True
40581,True
40582,True
40583,True
40584,True
40585,True
40586,True
40587,True
40588,True
40589,True
40590,True
40591,True
40592,True
40593,True
40594,True
40595,True
40596,True
40597,True
40598,True
40599,True
40600,True
40601,True
40602,True
40603,True
40604,True
40605,True
40606,True
40607,True
40608,True
40609,True
40610,True
40611,True
40612,True
40613,True
40614,True
40615,True
40616,True
40617,True
40618,True
40619,True
40620,True
40621,True
40622,True
40623,True
40624,True
40625,True
40626,True
40627,True
40628,True
40629,True
40630,True
40631,True
40632,True
40633,True
40634,True
40635,True
40636,True
40637,True
40638,True
40639,True
40640,True
40641,True
40642,True
40643,True
40644,True
40645,True
40646,True
40647,True
40648,True
40649,True
40650,True
40651,True
40652,True
40653,True
40654,True
40655,True
40656,True
40657,True
40658,True
40659,True
40660,True
40661,True
40662,True
40663,True
40664,True
40665,True
40666,True
40667,True
40668,True
40669,True
40670,True
40671,True
40672,True
40673,True
40674,True
40675,True
40676,True
40677,True
40678,True
40679,True
40680,True
40681,True
40682,True
40683,True
40684,True
40685,True
40686,True
40687,True
40688,True
40689,True
40690,True
40691,True
40692,True
40693,True
40694,True
40695,True
40696,True
40697,True
40698,True
40699,True
40700,True
40701,True
40702,True
40703,True
40704,True
40705,True
40706,True
40707,True
40708,True
40709,True
40710,True
40711,True
40712,True
40713,True
40714,True
40715,True
40716,True
40717,True
40718,True
40719,True
40720,True
40721,True
40722,True
40723,True
40724,True
40725,True
40726,True
40727,True
40728,True
40729,True
40730,True
40731,True
40732,True
40733,True
40734,True
40735,True
40736,True
40737,True
40738,True
40739,True
40740,True
40741,True
40742,True
40743,True
40744,True
40745,True
40746,True
40747,True
40748,True
40749,True
40750,True
40751,True
40752,True
40753,True
40754,True
40755,True
40756,True
40757,True
40758,True
40759,True
40760,True
40761,True
40762,True
40763,True
40764,True
40765,True
40766,True
40767,True
40768,True
40769,True
40770,True
40771,True
40772,True
40773,True
40774,True
40775,True
40776,True
40777,True
40778,True
40779,True
40780,True
40781,True
40782,True
40783,True
40784,True
40785,True
40786,True
40787,True
40788,True
40789,True
40790,True
40791,True
40792,True
40793,True
40794,True
40795,True
40796,True
40797,True
40798,True
40799,True
40800,True
40801,True
40802,True
40803,True
40804,True
40805,True
40806,True
40807,True
40808,True
40809,True
40810,True
40811,True
40812,True
40813,True
40814,True
40815,True
40816,True
40817,True
40818,True
40819,True
40820,True
40821,True
40822,True
40823,True
40824,True
40825,True
40826,True
40827,True
40828,True
40829,True
40830,True
40831,True
40832,True
40833,True
40834,True
40835,True
40836,True
40837,True
40838,True
40839,True
40840,True
40841,True
40842,True
40843,True
40844,True
40845,True
40846,True
40847,True
40848,True
40849,True
40850,True
40851,True
40852,True
40853,True
40854,True
40855,True
40856,True
40857,True
40858,True
40859,True
40860,True
40861,True
40862,True
40863,True
40864,True
40865,True
40866,True
40867,True
40868,True
40869,True
40870,True
40871,True
40872,True
40873,True
40874,True
40875,True
40876,True
40877,True
40878,True
40879,True
40880,True
40881,True
40882,True
40883,True
40884,True
40885,True
40886,True
40887,True
40888,True
40889,True
40890,True
40891,True
40892,True
40893,True
40894,True
40895,True
40896,True
40897,True
40898,True
40899,True
40900,True
40901,True
40902,True
40903,True
40904,True
40905,True
40906,True
40907,True
40908,True
40909,True
40910,True
40911,True
40912,True
40913,True
40914,True
40915,True
40916,True
40917,True
40918,True
40919,True
40920,True
40921,True
40922,True
40923,True
40924,True
40925,True
40926,True
40927,True
40928,True
40929,True
40930,True
40931,True
40932,True
40933,True
40934,True
40935,True
40936,True
40937,True
40938,True
40939,True
40940,True
40941,True
40942,True
40943,True
40944,True
40945,True
40946,True
40947,True
40948,True
40949,True
40950,True
40951,True
40952,True
40953,True
40954,True
40955,True
40956,True
40957,True
40958,True
40959,True
40960,True
40961,True
40962,True
40963,True
40964,True
40965,True
40966,True
40967,True
40968,True
40969,True
40970,True
40971,True
40972,True
40973,True
40974,True
40975,True
40976,True
40977,True
40978,True
40979,True
40980,True
40981,True
40982,True
40983,True
40984,True
40985,True
40986,True
40987,True
40988,True
40989,True
40990,True
40991,True
40992,True
40993,True
40994,True
40995,True
40996,True
40997,True
40998,True
40999,True
41000,True
41001,True
41002,True
41003,True
41004,True
41005,True
41006,True
41007,True
41008,True
41009,True
41010,True
41011,True
41012,True
41013,True
41014,True
41015,True
41016,True
41017,True
41018,True
41019,True
41020,True
41021,True
41022,True
41023,True
41024,True
41025,True
41026,True
41027,True
41028,True
41029,True
41030,True
41031,True
41032,True
41033,True
41034,True
41035,True
41036,True
41037,True
41038,True
41039,True
41040,True
41041,True
41042,True
41043,True
41044,True
41045,True
41046,True
41047,True
41048,True
41049,True
41050,True
41051,True
41052,True
41053,True
41054,True
41055,True
41056,True
41057,True
41058,True
41059,True
41060,True
41061,True
41062,True
41063,True
41064,True
41065,True
41066,True
41067,True
41068,True
41069,True
41070,True
41071,True
41072,True
41073,True
41074,True
41075,True
41076,True
41077,True
41078,True
41079,True
41080,True
41081,True
41082,True
41083,True
41084,True
41085,True
41086,True
41087,True
41088,True
41089,True
41090,True
41091,True
41092,True
41093,True
41094,True
41095,True
41096,True
41097,True
41098,True
41099,True
41100,True
41101,True
41102,True
41103,True
41104,True
41105,True
41106,True
41107,True
41108,True
41109,True
41110,True
41111,True
41112,True
41113,True
41114,True
41115,True
41116,True
41117,True
41118,True
41119,True
41120,True
41121,True
41122,True
41123,True
41124,True
41125,True
41126,True
41127,True
41128,True
41129,True
41130,True
41131,True
41132,True
41133,True
41134,True
41135,True
41136,True
41137,True
41138,True
41139,True
41140,True
41141,True
41142,True
41143,True
41144,True
41145,True
41146,True
41147,True
41148,True
41149,True
41150,True
41151,True
41152,True
41153,True
41154,True
41155,True
41156,True
41157,True
41158,True
41159,True
41160,True
41161,True
41162,True
41163,True
41164,True
41165,True
41166,True
41167,True
41168,True
41169,True
41170,True
41171,True
41172,True
41173,True
41174,True
41175,True
41176,True
41177,True
41178,True
41179,True
41180,True
41181,True
41182,True
41183,True
41184,True
41185,True
41186,True
41187,True
41188,True
41189,True
41190,True
41191,True
41192,True
41193,True
41194,True
41195,True
41196,True
41197,True
41198,True
41199,True
41200,True
41201,True
41202,True
41203,True
41204,True
41205,True
41206,True
41207,True
41208,True
41209,True
41210,True
41211,True
41212,True
41213,True
41214,True
41215,True
41216,True
41217,True
41218,True
41219,True
41220,True
41221,True
41222,True
41223,True
41224,True
41225,True
41226,True
41227,True
41228,True
41229,True
41230,True
41231,True
41232,True
41233,True
41234,True
41235,True
41236,True
41237,True
41238,True
41239,True
41240,True
41241,True
41242,True
41243,True
41244,True
41245,True
41246,True
41247,True
41248,True
41249,True
41250,True
41251,True
41252,True
41253,True
41254,True
41255,True
41256,True
41257,True
41258,True
41259,True
41260,True
41261,True
41262,True
41263,True
41264,True
41265,True
41266,True
41267,True
41268,True
41269,True
41270,True
41271,True
41272,True
41273,True
41274,True
41275,True
41276,True
41277,True
41278,True
41279,True
41280,True
41281,True
41282,True
41283,True
41284,True
41285,True
41286,True
41287,True
41288,True
41289,True
41290,True
41291,True
41292,True
41293,True
41294,True
41295,True
41296,True
41297,True
41298,True
41299,True
41300,True
41301,True
41302,True
41303,True
41304,True
41305,True
41306,True
41307,True
41308,True
41309,True
41310,True
41311,True
41312,True
41313,True
41314,True
41315,True
41316,True
41317,True
41318,True
41319,True
41320,True
41321,True
41322,True
41323,True
41324,True
41325,True
41326,True
41327,True
41328,True
41329,True
41330,True
41331,True
41332,True
41333,True
41334,True
41335,True
41336,True
41337,True
41338,True
41339,True
41340,True
41341,True
41342,True
41343,True
41344,True
41345,True
41346,True
41347,True
41348,True
41349,True
41350,True
41351,True
41352,True
41353,True
41354,True
41355,True
41356,True
41357,True
41358,True
41359,True
41360,True
41361,True
41362,True
41363,True
41364,True
41365,True
41366,True
41367,True
41368,True
41369,True
41370,True
41371,True
41372,True
41373,True
41374,True
41375,True
41376,True
41377,True
41378,True
41379,True
41380,True
41381,True
41382,True
41383,True
41384,True
41385,True
41386,True
41387,True
41388,True
41389,True
41390,True
41391,True
41392,True
41393,True
41394,True
41395,True
41396,True
41397,True
41398,True
41399,True
41400,True
41401,True
41402,True
41403,True
41404,True
41405,True
41406,True
41407,True
41408,True
41409,True
41410,True
41411,True
41412,True
41413,True
41414,True
41415,True
41416,True
41417,True
41418,True
41419,True
41420,True
41421,True
41422,True
41423,True
41424,True
41425,True
41426,True
41427,True
41428,True
41429,True
41430,True
41431,True
41432,True
41433,True
41434,True
41435,True
41436,True
41437,True
41438,True
41439,True
41440,True
41441,True
41442,True
41443,True
41444,True
41445,True
41446,True
41447,True
41448,True
41449,True
41450,True
41451,True
41452,True
41453,True
41454,True
41455,True
41456,True
41457,True
41458,True
41459,True
41460,True
41461,True
41462,True
41463,True
41464,True
41465,True
41466,True
41467,True
41468,True
41469,True
41470,True
41471,True
41472,True
41473,True
41474,True
41475,True
41476,True
41477,True
41478,True
41479,True
41480,True
41481,True
41482,True
41483,True
41484,True
41485,True
41486,True
41487,True
41488,True
41489,True
41490,True
41491,True
41492,True
41493,True
41494,True
41495,True
41496,True
41497,True
41498,True
41499,True
41500,True
41501,True
41502,True
41503,True
41504,True
41505,True
41506,True
41507,True
41508,True
41509,True
41510,True
41511,True
41512,True
41513,True
41514,True
41515,True
41516,True
41517,True
41518,True
41519,True
41520,True
41521,True
41522,True
41523,True
41524,True
41525,True
41526,True
41527,True
41528,True
41529,True
41530,True
41531,True
41532,True
41533,True
41534,True
41535,True
41536,True
41537,True
41538,True
41539,True
41540,True
41541,True
41542,True
41543,True
41544,True
41545,True
41546,True
41547,True
41548,True
41549,True
41550,True
41551,True
41552,True
41553,True
41554,True
41555,True
41556,True
41557,True
41558,True
41559,True
41560,True
41561,True
41562,True
41563,True
41564,True
41565,True
41566,True
41567,True
41568,True
41569,True
41570,True
41571,True
41572,True
41573,True
41574,True
41575,True
41576,True
41577,True
41578,True
41579,True
41580,True
41581,True
41582,True
41583,True
41584,True
41585,True
41586,True
41587,True
41588,True
41589,True
41590,True
41591,True
41592,True
41593,True
41594,True
41595,True
41596,True
41597,True
41598,True
41599,True
41600,True
41601,True
41602,True
41603,True
41604,True
41605,True
41606,True
41607,True
41608,True
41609,True
41610,True
41611,True
41612,True
41613,True
41614,True
41615,True
41616,True
41617,True
41618,True
41619,True
41620,True
41621,True
41622,True
41623,True
41624,True
41625,True
41626,True
41627,True
41628,True
41629,True
41630,True
41631,True
41632,True
41633,True
41634,True
41635,True
41636,True
41637,True
41638,True
41639,True
41640,True
41641,True
41642,True
41643,True
41644,True
41645,True
41646,True
41647,True
41648,True
41649,True
41650,True
41651,True
41652,True
41653,True
41654,True
41655,True
41656,True
41657,True
41658,True
41659,True
41660,True
41661,True
41662,True
41663,True
41664,True
41665,True
41666,True
41667,True
41668,True
41669,True
41670,True
41671,True
41672,True
41673,True
41674,True
41675,True
41676,True
41677,True
41678,True
41679,True
41680,True
41681,True
41682,True
41683,True
41684,True
41685,True
41686,True
41687,True
41688,True
41689,True
41690,True
41691,True
41692,True
41693,True
41694,True
41695,True
41696,True
41697,True
41698,True
41699,True
41700,True
41701,True
41702,True
41703,True
41704,True
41705,True
41706,True
41707,True
41708,True
41709,True
41710,True
41711,True
41712,True
41713,True
41714,True
41715,True
41716,True
41717,True
41718,True
41719,True
41720,True
41721,True
41722,True
41723,True
41724,True
41725,True
41726,True
41727,True
41728,True
41729,True
41730,True
41731,True
41732,True
41733,True
41734,True
41735,True
41736,True
41737,True
41738,True
41739,True
41740,True
41741,True
41742,True
41743,True
41744,True
41745,True
41746,True
41747,True
41748,True
41749,True
41750,True
41751,True
41752,True
41753,True
41754,True
41755,True
41756,True
41757,True
41758,True
41759,True
41760,True
41761,True
41762,True
41763,True
41764,True
41765,True
41766,True
41767,True
41768,True
41769,True
41770,True
41771,True
41772,True
41773,True
41774,True
41775,True
41776,True
41777,True
41778,True
41779,True
41780,True
41781,True
41782,True
41783,True
41784,True
41785,True
41786,True
41787,True
41788,True
41789,True
41790,True
41791,True
41792,True
41793,True
41794,True
41795,True
41796,True
41797,True
41798,True
